Lat_GNSS,Long_GNSS,Height_GNSS,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z
32.7602114,35.0226102,470.4,0.015,0.003,0.999,-0.04,-0.04,0.02,-14760.0,27480.0,-4760.0
32.7602114,35.0226102,470.4,0.01475,0.0025,0.99875,-0.04,-0.1,-0.02,-14830.0,27650.0,-4750.0
32.7602114,35.0226102,470.4,0.01475,0.00275,0.99875,0.02,-0.04,-0.02,-14840.0,27670.0,-4810.0
32.7602114,35.0226102,470.4,0.01525,0.00275,0.99875,-0.02,-0.1,-0.02,-14860.0,27680.0,-4840.0
32.7602114,35.0226102,470.4,0.01525,0.0025,0.99875,0.02,0.0,-0.04,-14910.0,27790.0,-4780.0
32.7602114,35.0226102,470.4,0.015,0.003,0.99875,0.02,-0.02,0.02,-14910.0,27770.0,-4810.0
32.7602114,35.0226102,470.4,0.0155,0.003,0.999,0.0,-0.06,0.0,-14920.0,27720.0,-4830.0
32.7602114,35.0226102,470.4,0.01525,0.003,0.99875,-0.04,0.0,-0.04,-14910.0,27860.0,-4830.0
32.7602114,35.0226102,470.4,0.015,0.00325,0.999,0.02,0.0,0.04,-14930.0,27920.0,-4890.0
32.7602114,35.0226102,470.4,0.0155,0.003,0.99875,0.04,0.0,0.04,-14940.0,27940.0,-4940.0
32.7602114,35.0226102,470.4,0.01525,0.003,0.999,-0.04,0.06,-0.08,-14940.0,27920.0,-4880.0
32.7602114,35.0226102,470.4,0.01475,0.003,0.99875,-0.04,0.04,0.0,-14950.0,27860.0,-4850.0
32.7602114,35.0226102,470.4,0.015,0.003,0.99875,-0.02,0.04,0.0,-14940.0,27850.0,-4850.0
32.7602114,35.0226102,470.4,0.01475,0.00275,0.99875,-0.02,0.02,0.02,-14900.0,27780.0,-4810.0
32.7602114,35.0226102,470.4,0.0145,0.00325,0.9985,0.0,0.1,0.04,-14930.0,27830.0,-4800.0
32.7602114,35.0226102,470.4,0.01475,0.00275,0.9985,0.02,0.02,0.06,-14950.0,27870.0,-4820.0
32.7602114,35.0226102,470.4,0.01425,0.00275,0.99875,-0.02,0.08,-0.02,-14910.0,27790.0,-4800.0
32.7602114,35.0226102,470.4,0.0145,0.003,0.99875,-0.02,0.02,0.04,-14890.0,27780.0,-4860.0
32.7602114,35.0226102,470.4,0.01475,0.00275,0.99875,0.0,0.02,-0.06,-14900.0,27820.0,-4860.0
32.7602114,35.0226102,470.4,0.0145,0.00275,0.999,0.02,0.02,0.0,-14900.0,27780.0,-4810.0
32.7602114,35.0226102,470.4,0.0145,0.003,0.99875,-0.04,0.0,0.02,-14910.0,27770.0,-4810.0
32.7602114,35.0226102,470.4,0.0145,0.00275,0.9985,0.04,-0.02,-0.04,-14900.0,27780.0,-4830.0
32.7602114,35.0226102,470.4,0.0145,0.0025,0.99875,0.06,0.0,0.02,-14910.0,27730.0,-4810.0
